f1,f2,f3,f4,f5,trial,true_category,response,correct,performance,agent,scaling,weight_type
0,0,0,1,0,9,0,1,0,0.3333333333333333,8,0.30000000000000004,skewed1
1,0,0,1,0,10,1,0,0,0.3,8,0.30000000000000004,skewed1
0,1,0,1,0,11,0,1,0,0.2727272727272727,8,0.30000000000000004,skewed1
1,1,0,1,0,12,1,0,0,0.25,8,0.30000000000000004,skewed1
0,0,1,1,0,13,0,0,1,0.3076923076923077,8,0.30000000000000004,skewed1
1,0,1,1,0,14,1,0,0,0.2857142857142857,8,0.30000000000000004,skewed1
0,1,1,1,0,15,0,0,1,0.3333333333333333,8,0.30000000000000004,skewed1
1,1,1,1,0,16,1,1,1,0.375,8,0.30000000000000004,skewed1
0,0,0,0,1,17,0,0,1,0.4117647058823529,8,0.30000000000000004,skewed1
1,0,0,0,1,18,1,0,0,0.3888888888888889,8,0.30000000000000004,skewed1
0,1,0,0,1,19,0,0,1,0.42105263157894735,8,0.30000000000000004,skewed1
1,1,0,0,1,20,1,1,1,0.45,8,0.30000000000000004,skewed1
0,0,1,0,1,21,0,0,1,0.47619047619047616,8,0.30000000000000004,skewed1
1,0,1,0,1,22,1,1,1,0.5,8,0.30000000000000004,skewed1
0,1,1,0,1,23,0,0,1,0.5217391304347826,8,0.30000000000000004,skewed1
1,1,1,0,1,24,1,1,1,0.5416666666666666,8,0.30000000000000004,skewed1
0,0,0,1,1,25,0,0,1,0.56,8,0.30000000000000004,skewed1
1,0,0,1,1,26,1,1,1,0.5769230769230769,8,0.30000000000000004,skewed1
0,1,0,1,1,27,0,0,1,0.5925925925925926,8,0.30000000000000004,skewed1
1,1,0,1,1,28,1,1,1,0.6071428571428571,8,0.30000000000000004,skewed1
0,0,1,1,1,29,0,0,1,0.6206896551724138,8,0.30000000000000004,skewed1
1,0,1,1,1,30,1,1,1,0.6333333333333333,8,0.30000000000000004,skewed1
0,1,1,1,1,31,0,1,0,0.6129032258064516,8,0.30000000000000004,skewed1
1,1,1,1,1,32,1,1,1,0.625,8,0.30000000000000004,skewed1
0,0,0,0,0,1,0,1,0,0,8,0.30000000000000004,skewed2
1,0,0,0,0,2,1,0,0,0,8,0.30000000000000004,skewed2
0,1,0,0,0,3,0,0,1,0.3333333333333333,8,0.30000000000000004,skewed2
1,1,0,0,0,4,1,1,1,0.5,8,0.30000000000000004,skewed2
0,0,1,0,0,5,0,0,1,0.6,8,0.30000000000000004,skewed2
1,0,1,0,0,6,1,1,1,0.6666666666666666,8,0.30000000000000004,skewed2
0,1,1,0,0,7,0,1,0,0.5714285714285714,8,0.30000000000000004,skewed2
1,1,1,0,0,8,1,0,0,0.5,8,0.30000000000000004,skewed2
0,0,0,1,0,9,0,1,0,0.4444444444444444,8,0.30000000000000004,skewed2
1,0,0,1,0,10,1,1,1,0.5,8,0.30000000000000004,skewed2
0,1,0,1,0,11,0,1,0,0.45454545454545453,8,0.30000000000000004,skewed2
1,1,0,1,0,12,1,1,1,0.5,8,0.30000000000000004,skewed2
0,0,1,1,0,13,0,1,0,0.46153846153846156,8,0.30000000000000004,skewed2
1,0,1,1,0,14,1,1,1,0.5,8,0.30000000000000004,skewed2
0,1,1,1,0,15,0,0,1,0.5333333333333333,8,0.30000000000000004,skewed2
1,1,1,1,0,16,1,0,0,0.5,8,0.30000000000000004,skewed2
0,0,0,0,1,17,0,0,1,0.5294117647058824,8,0.30000000000000004,skewed2
1,0,0,0,1,18,1,1,1,0.5555555555555556,8,0.30000000000000004,skewed2
0,1,0,0,1,19,0,0,1,0.5789473684210527,8,0.30000000000000004,skewed2
1,1,0,0,1,20,1,0,0,0.55,8,0.30000000000000004,skewed2
0,0,1,0,1,21,0,0,1,0.5714285714285714,8,0.30000000000000004,skewed2
1,0,1,0,1,22,1,0,0,0.5454545454545454,8,0.30000000000000004,skewed2
0,1,1,0,1,23,0,1,0,0.5217391304347826,8,0.30000000000000004,skewed2
1,1,1,0,1,24,1,0,0,0.5,8,0.30000000000000004,skewed2
0,0,0,1,1,25,0,1,0,0.48,8,0.30000000000000004,skewed2
1,0,0,1,1,26,1,1,1,0.5,8,0.30000000000000004,skewed2
0,1,0,1,1,27,0,0,1,0.5185185185185185,8,0.30000000000000004,skewed2
1,1,0,1,1,28,1,0,0,0.5,8,0.30000000000000004,skewed2
0,0,1,1,1,29,0,0,1,0.5172413793103449,8,0.30000000000000004,skewed2
1,0,1,1,1,30,1,0,0,0.5,8,0.30000000000000004,skewed2
0,1,1,1,1,31,0,1,0,0.4838709677419355,8,0.30000000000000004,skewed2
1,1,1,1,1,32,1,0,0,0.46875,8,0.30000000000000004,skewed2
0,0,0,0,0,1,0,1,0,0,8,0.30000000000000004,skewed3
1,0,0,0,0,2,1,0,0,0,8,0.30000000000000004,skewed3
0,1,0,0,0,3,0,0,1,0.3333333333333333,8,0.30000000000000004,skewed3
1,1,0,0,0,4,1,1,1,0.5,8,0.30000000000000004,skewed3
0,0,1,0,0,5,0,0,1,0.6,8,0.30000000000000004,skewed3
1,0,1,0,0,6,1,1,1,0.6666666666666666,8,0.30000000000000004,skewed3
0,1,1,0,0,7,0,1,0,0.5714285714285714,8,0.30000000000000004,skewed3
1,1,1,0,0,8,1,0,0,0.5,8,0.30000000000000004,skewed3
0,0,0,1,0,9,0,1,0,0.4444444444444444,8,0.30000000000000004,skewed3
1,0,0,1,0,10,1,1,1,0.5,8,0.30000000000000004,skewed3
0,1,0,1,0,11,0,1,0,0.45454545454545453,8,0.30000000000000004,skewed3
1,1,0,1,0,12,1,1,1,0.5,8,0.30000000000000004,skewed3
0,0,1,1,0,13,0,1,0,0.46153846153846156,8,0.30000000000000004,skewed3
1,0,1,1,0,14,1,1,1,0.5,8,0.30000000000000004,skewed3
0,1,1,1,0,15,0,0,1,0.5333333333333333,8,0.30000000000000004,skewed3
1,1,1,1,0,16,1,0,0,0.5,8,0.30000000000000004,skewed3
0,0,0,0,1,17,0,0,1,0.5294117647058824,8,0.30000000000000004,skewed3
1,0,0,0,1,18,1,1,1,0.5555555555555556,8,0.30000000000000004,skewed3
0,1,0,0,1,19,0,0,1,0.5789473684210527,8,0.30000000000000004,skewed3
1,1,0,0,1,20,1,0,0,0.55,8,0.30000000000000004,skewed3
0,0,1,0,1,21,0,0,1,0.5714285714285714,8,0.30000000000000004,skewed3
1,0,1,0,1,22,1,0,0,0.5454545454545454,8,0.30000000000000004,skewed3
0,1,1,0,1,23,0,1,0,0.5217391304347826,8,0.30000000000000004,skewed3
1,1,1,0,1,24,1,0,0,0.5,8,0.30000000000000004,skewed3
0,0,0,1,1,25,0,1,0,0.48,8,0.30000000000000004,skewed3
1,0,0,1,1,26,1,1,1,0.5,8,0.30000000000000004,skewed3
0,1,0,1,1,27,0,0,1,0.5185185185185185,8,0.30000000000000004,skewed3
1,1,0,1,1,28,1,0,0,0.5,8,0.30000000000000004,skewed3
0,0,1,1,1,29,0,0,1,0.5172413793103449,8,0.30000000000000004,skewed3
1,0,1,1,1,30,1,0,0,0.5,8,0.30000000000000004,skewed3
0,1,1,1,1,31,0,1,0,0.4838709677419355,8,0.30000000000000004,skewed3
1,1,1,1,1,32,1,0,0,0.46875,8,0.30000000000000004,skewed3
0,0,0,0,0,1,0,1,0,0,8,0.30000000000000004,skewed4
1,0,0,0,0,2,1,0,0,0,8,0.30000000000000004,skewed4
0,1,0,0,0,3,0,0,1,0.3333333333333333,8,0.30000000000000004,skewed4
1,1,0,0,0,4,1,1,1,0.5,8,0.30000000000000004,skewed4
0,0,1,0,0,5,0,0,1,0.6,8,0.30000000000000004,skewed4
1,0,1,0,0,6,1,1,1,0.6666666666666666,8,0.30000000000000004,skewed4
0,1,1,0,0,7,0,1,0,0.5714285714285714,8,0.30000000000000004,skewed4
1,1,1,0,0,8,1,0,0,0.5,8,0.30000000000000004,skewed4
0,0,0,1,0,9,0,1,0,0.4444444444444444,8,0.30000000000000004,skewed4
1,0,0,1,0,10,1,1,1,0.5,8,0.30000000000000004,skewed4
0,1,0,1,0,11,0,1,0,0.45454545454545453,8,0.30000000000000004,skewed4
1,1,0,1,0,12,1,1,1,0.5,8,0.30000000000000004,skewed4
0,0,1,1,0,13,0,1,0,0.46153846153846156,8,0.30000000000000004,skewed4
1,0,1,1,0,14,1,1,1,0.5,8,0.30000000000000004,skewed4
0,1,1,1,0,15,0,0,1,0.5333333333333333,8,0.30000000000000004,skewed4
1,1,1,1,0,16,1,0,0,0.5,8,0.30000000000000004,skewed4
0,0,0,0,1,17,0,0,1,0.5294117647058824,8,0.30000000000000004,skewed4
1,0,0,0,1,18,1,1,1,0.5555555555555556,8,0.30000000000000004,skewed4
0,1,0,0,1,19,0,0,1,0.5789473684210527,8,0.30000000000000004,skewed4
1,1,0,0,1,20,1,0,0,0.55,8,0.30000000000000004,skewed4
0,0,1,0,1,21,0,0,1,0.5714285714285714,8,0.30000000000000004,skewed4
1,0,1,0,1,22,1,0,0,0.5454545454545454,8,0.30000000000000004,skewed4
0,1,1,0,1,23,0,1,0,0.5217391304347826,8,0.30000000000000004,skewed4
1,1,1,0,1,24,1,0,0,0.5,8,0.30000000000000004,skewed4
0,0,0,1,1,25,0,1,0,0.48,8,0.30000000000000004,skewed4
1,0,0,1,1,26,1,1,1,0.5,8,0.30000000000000004,skewed4
0,1,0,1,1,27,0,0,1,0.5185185185185185,8,0.30000000000000004,skewed4
1,1,0,1,1,28,1,0,0,0.5,8,0.30000000000000004,skewed4
0,0,1,1,1,29,0,0,1,0.5172413793103449,8,0.30000000000000004,skewed4
1,0,1,1,1,30,1,0,0,0.5,8,0.30000000000000004,skewed4
0,1,1,1,1,31,0,1,0,0.4838709677419355,8,0.30000000000000004,skewed4
1,1,1,1,1,32,1,0,0,0.46875,8,0.30000000000000004,skewed4
0,0,0,0,0,1,0,1,0,0,8,0.30000000000000004,skewed5
1,0,0,0,0,2,1,0,0,0,8,0.30000000000000004,skewed5
0,1,0,0,0,3,0,0,1,0.3333333333333333,8,0.30000000000000004,skewed5
1,1,0,0,0,4,1,1,1,0.5,8,0.30000000000000004,skewed5
0,0,1,0,0,5,0,0,1,0.6,8,0.30000000000000004,skewed5
1,0,1,0,0,6,1,1,1,0.6666666666666666,8,0.30000000000000004,skewed5
0,1,1,0,0,7,0,1,0,0.5714285714285714,8,0.30000000000000004,skewed5
1,1,1,0,0,8,1,0,0,0.5,8,0.30000000000000004,skewed5
0,0,0,1,0,9,0,1,0,0.4444444444444444,8,0.30000000000000004,skewed5
1,0,0,1,0,10,1,1,1,0.5,8,0.30000000000000004,skewed5
0,1,0,1,0,11,0,1,0,0.45454545454545453,8,0.30000000000000004,skewed5
1,1,0,1,0,12,1,1,1,0.5,8,0.30000000000000004,skewed5
0,0,1,1,0,13,0,1,0,0.46153846153846156,8,0.30000000000000004,skewed5
1,0,1,1,0,14,1,1,1,0.5,8,0.30000000000000004,skewed5
0,1,1,1,0,15,0,0,1,0.5333333333333333,8,0.30000000000000004,skewed5
1,1,1,1,0,16,1,0,0,0.5,8,0.30000000000000004,skewed5
0,0,0,0,1,17,0,0,1,0.5294117647058824,8,0.30000000000000004,skewed5
1,0,0,0,1,18,1,1,1,0.5555555555555556,8,0.30000000000000004,skewed5
0,1,0,0,1,19,0,0,1,0.5789473684210527,8,0.30000000000000004,skewed5
1,1,0,0,1,20,1,0,0,0.55,8,0.30000000000000004,skewed5
0,0,1,0,1,21,0,0,1,0.5714285714285714,8,0.30000000000000004,skewed5
1,0,1,0,1,22,1,0,0,0.5454545454545454,8,0.30000000000000004,skewed5
0,1,1,0,1,23,0,1,0,0.5217391304347826,8,0.30000000000000004,skewed5
1,1,1,0,1,24,1,0,0,0.5,8,0.30000000000000004,skewed5
0,0,0,1,1,25,0,1,0,0.48,8,0.30000000000000004,skewed5
1,0,0,1,1,26,1,1,1,0.5,8,0.30000000000000004,skewed5
0,1,0,1,1,27,0,0,1,0.5185185185185185,8,0.30000000000000004,skewed5
1,1,0,1,1,28,1,0,0,0.5,8,0.30000000000000004,skewed5
0,0,1,1,1,29,0,0,1,0.5172413793103449,8,0.30000000000000004,skewed5
1,0,1,1,1,30,1,0,0,0.5,8,0.30000000000000004,skewed5
0,1,1,1,1,31,0,1,0,0.4838709677419355,8,0.30000000000000004,skewed5
1,1,1,1,1,32,1,0,0,0.46875,8,0.30000000000000004,skewed5
0,0,0,0,0,1,0,0,1,1,8,0.5,equal
1,0,0,0,0,2,1,0,0,0.5,8,0.5,equal
0,1,0,0,0,3,0,0,1,0.6666666666666666,8,0.5,equal
1,1,0,0,0,4,1,0,0,0.5,8,0.5,equal
0,0,1,0,0,5,0,1,0,0.4,8,0.5,equal
1,0,1,0,0,6,1,0,0,0.3333333333333333,8,0.5,equal
0,1,1,0,0,7,0,1,0,0.2857142857142857,8,0.5,equal
1,1,1,0,0,8,1,1,1,0.375,8,0.5,equal
0,0,0,1,0,9,0,1,0,0.3333333333333333,8,0.5,equal
1,0,0,1,0,10,1,1,1,0.4,8,0.5,equal
0,1,0,1,0,11,0,1,0,0.36363636363636365,8,0.5,equal
1,1,0,1,0,12,1,0,0,0.3333333333333333,8,0.5,equal
0,0,1,1,0,13,0,0,1,0.38461538461538464,8,0.5,equal
1,0,1,1,0,14,1,0,0,0.35714285714285715,8,0.5,equal
0,1,1,1,0,15,0,1,0,0.3333333333333333,8,0.5,equal
1,1,1,1,0,16,1,1,1,0.375,8,0.5,equal
0,0,0,0,1,17,0,1,0,0.35294117647058826,8,0.5,equal
1,0,0,0,1,18,1,1,1,0.3888888888888889,8,0.5,equal
0,1,0,0,1,19,0,0,1,0.42105263157894735,8,0.5,equal
1,1,0,0,1,20,1,1,1,0.45,8,0.5,equal
0,0,1,0,1,21,0,1,0,0.42857142857142855,8,0.5,equal
1,0,1,0,1,22,1,1,1,0.45454545454545453,8,0.5,equal
0,1,1,0,1,23,0,0,1,0.4782608695652174,8,0.5,equal
1,1,1,0,1,24,1,1,1,0.5,8,0.5,equal
0,0,0,1,1,25,0,1,0,0.48,8,0.5,equal
1,0,0,1,1,26,1,0,0,0.46153846153846156,8,0.5,equal
0,1,0,1,1,27,0,1,0,0.4444444444444444,8,0.5,equal
1,1,0,1,1,28,1,0,0,0.42857142857142855,8,0.5,equal
0,0,1,1,1,29,0,1,0,0.41379310344827586,8,0.5,equal
1,0,1,1,1,30,1,1,1,0.43333333333333335,8,0.5,equal
0,1,1,1,1,31,0,0,1,0.45161290322580644,8,0.5,equal
1,1,1,1,1,32,1,0,0,0.4375,8,0.5,equal
0,0,0,0,0,1,0,0,1,1,8,0.5,skewed1
1,0,0,0,0,2,1,0,0,0.5,8,0.5,skewed1
0,1,0,0,0,3,0,0,1,0.6666666666666666,8,0.5,skewed1
1,1,0,0,0,4,1,0,0,0.5,8,0.5,skewed1
0,0,1,0,0,5,0,1,0,0.4,8,0.5,skewed1
1,0,1,0,0,6,1,0,0,0.3333333333333333,8,0.5,skewed1
0,1,1,0,0,7,0,1,0,0.2857142857142857,8,0.5,skewed1
1,1,1,0,0,8,1,1,1,0.375,8,0.5,skewed1
0,0,0,1,0,9,0,1,0,0.3333333333333333,8,0.5,skewed1
1,0,0,1,0,10,1,1,1,0.4,8,0.5,skewed1
0,1,0,1,0,11,0,0,1,0.45454545454545453,8,0.5,skewed1
1,1,0,1,0,12,1,1,1,0.5,8,0.5,skewed1
0,0,1,1,0,13,0,0,1,0.5384615384615384,8,0.5,skewed1
1,0,1,1,0,14,1,0,0,0.5,8,0.5,skewed1
0,1,1,1,0,15,0,0,1,0.5333333333333333,8,0.5,skewed1
1,1,1,1,0,16,1,1,1,0.5625,8,0.5,skewed1
0,0,0,0,1,17,0,0,1,0.5882352941176471,8,0.5,skewed1
1,0,0,0,1,18,1,1,1,0.6111111111111112,8,0.5,skewed1
0,1,0,0,1,19,0,0,1,0.631578947368421,8,0.5,skewed1
1,1,0,0,1,20,1,1,1,0.65,8,0.5,skewed1
0,0,1,0,1,21,0,0,1,0.6666666666666666,8,0.5,skewed1
1,0,1,0,1,22,1,1,1,0.6818181818181818,8,0.5,skewed1
0,1,1,0,1,23,0,0,1,0.6956521739130435,8,0.5,skewed1
1,1,1,0,1,24,1,1,1,0.7083333333333334,8,0.5,skewed1
0,0,0,1,1,25,0,1,0,0.68,8,0.5,skewed1
1,0,0,1,1,26,1,0,0,0.6538461538461539,8,0.5,skewed1
0,1,0,1,1,27,0,1,0,0.6296296296296297,8,0.5,skewed1
1,1,0,1,1,28,1,0,0,0.6071428571428571,8,0.5,skewed1
0,0,1,1,1,29,0,1,0,0.5862068965517241,8,0.5,skewed1
1,0,1,1,1,30,1,1,1,0.6,8,0.5,skewed1
0,1,1,1,1,31,0,0,1,0.6129032258064516,8,0.5,skewed1
1,1,1,1,1,32,1,0,0,0.59375,8,0.5,skewed1
0,0,0,0,0,1,0,0,1,1,8,0.5,skewed2
1,0,0,0,0,2,1,0,0,0.5,8,0.5,skewed2
0,1,0,0,0,3,0,0,1,0.6666666666666666,8,0.5,skewed2
1,1,0,0,0,4,1,1,1,0.75,8,0.5,skewed2
0,0,1,0,0,5,0,1,0,0.6,8,0.5,skewed2
1,0,1,0,0,6,1,1,1,0.6666666666666666,8,0.5,skewed2
0,1,1,0,0,7,0,1,0,0.5714285714285714,8,0.5,skewed2
1,1,1,0,0,8,1,0,0,0.5,8,0.5,skewed2
0,0,0,1,0,9,0,1,0,0.4444444444444444,8,0.5,skewed2
1,0,0,1,0,10,1,0,0,0.4,8,0.5,skewed2
0,1,0,1,0,11,0,1,0,0.36363636363636365,8,0.5,skewed2
1,1,0,1,0,12,1,1,1,0.4166666666666667,8,0.5,skewed2
0,0,1,1,0,13,0,0,1,0.46153846153846156,8,0.5,skewed2
1,0,1,1,0,14,1,1,1,0.5,8,0.5,skewed2
0,1,1,1,0,15,0,1,0,0.4666666666666667,8,0.5,skewed2
1,1,1,1,0,16,1,0,0,0.4375,8,0.5,skewed2
0,0,0,0,1,17,0,1,0,0.4117647058823529,8,0.5,skewed2
1,0,0,0,1,18,1,0,0,0.3888888888888889,8,0.5,skewed2
0,1,0,0,1,19,0,0,1,0.42105263157894735,8,0.5,skewed2
1,1,0,0,1,20,1,0,0,0.4,8,0.5,skewed2
0,0,1,0,1,21,0,1,0,0.38095238095238093,8,0.5,skewed2
1,0,1,0,1,22,1,0,0,0.36363636363636365,8,0.5,skewed2
0,1,1,0,1,23,0,0,1,0.391304347826087,8,0.5,skewed2
1,1,1,0,1,24,1,0,0,0.375,8,0.5,skewed2
0,0,0,1,1,25,0,1,0,0.36,8,0.5,skewed2
1,0,0,1,1,26,1,1,1,0.38461538461538464,8,0.5,skewed2
0,1,0,1,1,27,0,1,0,0.37037037037037035,8,0.5,skewed2
1,1,0,1,1,28,1,1,1,0.39285714285714285,8,0.5,skewed2
0,0,1,1,1,29,0,1,0,0.3793103448275862,8,0.5,skewed2
1,0,1,1,1,30,1,0,0,0.36666666666666664,8,0.5,skewed2
0,1,1,1,1,31,0,0,1,0.3870967741935484,8,0.5,skewed2
1,1,1,1,1,32,1,1,1,0.40625,8,0.5,skewed2
0,0,0,0,0,1,0,0,1,1,8,0.5,skewed3
1,0,0,0,0,2,1,0,0,0.5,8,0.5,skewed3
0,1,0,0,0,3,0,0,1,0.6666666666666666,8,0.5,skewed3
1,1,0,0,0,4,1,1,1,0.75,8,0.5,skewed3
0,0,1,0,0,5,0,1,0,0.6,8,0.5,skewed3
1,0,1,0,0,6,1,1,1,0.6666666666666666,8,0.5,skewed3
0,1,1,0,0,7,0,1,0,0.5714285714285714,8,0.5,skewed3
1,1,1,0,0,8,1,0,0,0.5,8,0.5,skewed3
0,0,0,1,0,9,0,1,0,0.4444444444444444,8,0.5,skewed3
1,0,0,1,0,10,1,0,0,0.4,8,0.5,skewed3
0,1,0,1,0,11,0,1,0,0.36363636363636365,8,0.5,skewed3
1,1,0,1,0,12,1,1,1,0.4166666666666667,8,0.5,skewed3
0,0,1,1,0,13,0,0,1,0.46153846153846156,8,0.5,skewed3
1,0,1,1,0,14,1,1,1,0.5,8,0.5,skewed3
0,1,1,1,0,15,0,1,0,0.4666666666666667,8,0.5,skewed3
1,1,1,1,0,16,1,0,0,0.4375,8,0.5,skewed3
0,0,0,0,1,17,0,1,0,0.4117647058823529,8,0.5,skewed3
1,0,0,0,1,18,1,0,0,0.3888888888888889,8,0.5,skewed3
0,1,0,0,1,19,0,0,1,0.42105263157894735,8,0.5,skewed3
1,1,0,0,1,20,1,0,0,0.4,8,0.5,skewed3
0,0,1,0,1,21,0,1,0,0.38095238095238093,8,0.5,skewed3
1,0,1,0,1,22,1,0,0,0.36363636363636365,8,0.5,skewed3
0,1,1,0,1,23,0,0,1,0.391304347826087,8,0.5,skewed3
1,1,1,0,1,24,1,0,0,0.375,8,0.5,skewed3
0,0,0,1,1,25,0,1,0,0.36,8,0.5,skewed3
1,0,0,1,1,26,1,1,1,0.38461538461538464,8,0.5,skewed3
0,1,0,1,1,27,0,1,0,0.37037037037037035,8,0.5,skewed3
1,1,0,1,1,28,1,1,1,0.39285714285714285,8,0.5,skewed3
0,0,1,1,1,29,0,1,0,0.3793103448275862,8,0.5,skewed3
1,0,1,1,1,30,1,0,0,0.36666666666666664,8,0.5,skewed3
0,1,1,1,1,31,0,0,1,0.3870967741935484,8,0.5,skewed3
1,1,1,1,1,32,1,1,1,0.40625,8,0.5,skewed3
0,0,0,0,0,1,0,0,1,1,8,0.5,skewed4
1,0,0,0,0,2,1,0,0,0.5,8,0.5,skewed4
0,1,0,0,0,3,0,0,1,0.6666666666666666,8,0.5,skewed4
1,1,0,0,0,4,1,1,1,0.75,8,0.5,skewed4
0,0,1,0,0,5,0,1,0,0.6,8,0.5,skewed4
1,0,1,0,0,6,1,1,1,0.6666666666666666,8,0.5,skewed4
0,1,1,0,0,7,0,1,0,0.5714285714285714,8,0.5,skewed4
1,1,1,0,0,8,1,0,0,0.5,8,0.5,skewed4
0,0,0,1,0,9,0,1,0,0.4444444444444444,8,0.5,skewed4
1,0,0,1,0,10,1,0,0,0.4,8,0.5,skewed4
0,1,0,1,0,11,0,1,0,0.36363636363636365,8,0.5,skewed4
1,1,0,1,0,12,1,1,1,0.4166666666666667,8,0.5,skewed4
0,0,1,1,0,13,0,0,1,0.46153846153846156,8,0.5,skewed4
1,0,1,1,0,14,1,1,1,0.5,8,0.5,skewed4
0,1,1,1,0,15,0,1,0,0.4666666666666667,8,0.5,skewed4
1,1,1,1,0,16,1,0,0,0.4375,8,0.5,skewed4
0,0,0,0,1,17,0,1,0,0.4117647058823529,8,0.5,skewed4
1,0,0,0,1,18,1,0,0,0.3888888888888889,8,0.5,skewed4
0,1,0,0,1,19,0,0,1,0.42105263157894735,8,0.5,skewed4
1,1,0,0,1,20,1,0,0,0.4,8,0.5,skewed4
0,0,1,0,1,21,0,1,0,0.38095238095238093,8,0.5,skewed4
1,0,1,0,1,22,1,0,0,0.36363636363636365,8,0.5,skewed4
0,1,1,0,1,23,0,0,1,0.391304347826087,8,0.5,skewed4
1,1,1,0,1,24,1,0,0,0.375,8,0.5,skewed4
0,0,0,1,1,25,0,1,0,0.36,8,0.5,skewed4
1,0,0,1,1,26,1,1,1,0.38461538461538464,8,0.5,skewed4
0,1,0,1,1,27,0,1,0,0.37037037037037035,8,0.5,skewed4
1,1,0,1,1,28,1,1,1,0.39285714285714285,8,0.5,skewed4
0,0,1,1,1,29,0,1,0,0.3793103448275862,8,0.5,skewed4
1,0,1,1,1,30,1,0,0,0.36666666666666664,8,0.5,skewed4
0,1,1,1,1,31,0,0,1,0.3870967741935484,8,0.5,skewed4
1,1,1,1,1,32,1,1,1,0.40625,8,0.5,skewed4
0,0,0,0,0,1,0,0,1,1,8,0.5,skewed5
1,0,0,0,0,2,1,0,0,0.5,8,0.5,skewed5
0,1,0,0,0,3,0,0,1,0.6666666666666666,8,0.5,skewed5
1,1,0,0,0,4,1,1,1,0.75,8,0.5,skewed5
0,0,1,0,0,5,0,1,0,0.6,8,0.5,skewed5
1,0,1,0,0,6,1,1,1,0.6666666666666666,8,0.5,skewed5
0,1,1,0,0,7,0,1,0,0.5714285714285714,8,0.5,skewed5
1,1,1,0,0,8,1,0,0,0.5,8,0.5,skewed5
0,0,0,1,0,9,0,1,0,0.4444444444444444,8,0.5,skewed5
1,0,0,1,0,10,1,0,0,0.4,8,0.5,skewed5
0,1,0,1,0,11,0,1,0,0.36363636363636365,8,0.5,skewed5
1,1,0,1,0,12,1,1,1,0.4166666666666667,8,0.5,skewed5
0,0,1,1,0,13,0,0,1,0.46153846153846156,8,0.5,skewed5
1,0,1,1,0,14,1,1,1,0.5,8,0.5,skewed5
0,1,1,1,0,15,0,1,0,0.4666666666666667,8,0.5,skewed5
1,1,1,1,0,16,1,0,0,0.4375,8,0.5,skewed5
0,0,0,0,1,17,0,1,0,0.4117647058823529,8,0.5,skewed5
1,0,0,0,1,18,1,0,0,0.3888888888888889,8,0.5,skewed5
0,1,0,0,1,19,0,0,1,0.42105263157894735,8,0.5,skewed5
1,1,0,0,1,20,1,0,0,0.4,8,0.5,skewed5
0,0,1,0,1,21,0,1,0,0.38095238095238093,8,0.5,skewed5
1,0,1,0,1,22,1,0,0,0.36363636363636365,8,0.5,skewed5
0,1,1,0,1,23,0,0,1,0.391304347826087,8,0.5,skewed5
1,1,1,0,1,24,1,0,0,0.375,8,0.5,skewed5
0,0,0,1,1,25,0,1,0,0.36,8,0.5,skewed5
1,0,0,1,1,26,1,1,1,0.38461538461538464,8,0.5,skewed5
0,1,0,1,1,27,0,1,0,0.37037037037037035,8,0.5,skewed5
1,1,0,1,1,28,1,1,1,0.39285714285714285,8,0.5,skewed5
0,0,1,1,1,29,0,1,0,0.3793103448275862,8,0.5,skewed5
1,0,1,1,1,30,1,0,0,0.36666666666666664,8,0.5,skewed5
0,1,1,1,1,31,0,0,1,0.3870967741935484,8,0.5,skewed5
1,1,1,1,1,32,1,1,1,0.40625,8,0.5,skewed5
0,0,0,0,0,1,0,1,0,0,8,0.7000000000000001,equal
1,0,0,0,0,2,1,0,0,0,8,0.7000000000000001,equal
0,1,0,0,0,3,0,0,1,0.3333333333333333,8,0.7000000000000001,equal
1,1,0,0,0,4,1,1,1,0.5,8,0.7000000000000001,equal
0,0,1,0,0,5,0,0,1,0.6,8,0.7000000000000001,equal
1,0,1,0,0,6,1,1,1,0.6666666666666666,8,0.7000000000000001,equal
0,1,1,0,0,7,0,0,1,0.7142857142857143,8,0.7000000000000001,equal
1,1,1,0,0,8,1,1,1,0.75,8,0.7000000000000001,equal
0,0,0,1,0,9,0,0,1,0.7777777777777778,8,0.7000000000000001,equal
1,0,0,1,0,10,1,0,0,0.7,8,0.7000000000000001,equal
0,1,0,1,0,11,0,0,1,0.7272727272727273,8,0.7000000000000001,equal
1,1,0,1,0,12,1,0,0,0.6666666666666666,8,0.7000000000000001,equal
0,0,1,1,0,13,0,0,1,0.6923076923076923,8,0.7000000000000001,equal
1,0,1,1,0,14,1,0,0,0.6428571428571429,8,0.7000000000000001,equal
0,1,1,1,0,15,0,0,1,0.6666666666666666,8,0.7000000000000001,equal
1,1,1,1,0,16,1,1,1,0.6875,8,0.7000000000000001,equal
0,0,0,0,1,17,0,1,0,0.6470588235294118,8,0.7000000000000001,equal
1,0,0,0,1,18,1,1,1,0.6666666666666666,8,0.7000000000000001,equal
0,1,0,0,1,19,0,1,0,0.631578947368421,8,0.7000000000000001,equal
1,1,0,0,1,20,1,0,0,0.6,8,0.7000000000000001,equal
0,0,1,0,1,21,0,0,1,0.6190476190476191,8,0.7000000000000001,equal
1,0,1,0,1,22,1,0,0,0.5909090909090909,8,0.7000000000000001,equal
0,1,1,0,1,23,0,1,0,0.5652173913043478,8,0.7000000000000001,equal
